Metadata_plate_map_name,Metadata_cell_type,Metadata_batch_id,Metadata_Concentration_mgmL,Metadata_Concentration_ugmL,Metadata_Concentration_mM,Metadata_Concentration_uM,Metadata_Volume_uL,Metadata_Volume_nL,Metadata_Solvent,Metadata_Formula_Weight,Metadata_Molecular_Weight,Metadata_control_type,Metadata_Plate,Metadata_Well,Metadata_Site_Count,Metadata_Count_Cells,Metadata_Count_CellsIncludingEdges,Metadata_Count_Cytoplasm,Metadata_Count_Nuclei,Metadata_Count_NucleiIncludingEdges,Metadata_Object_Count,Metadata_Batch,Metadata_Media,Metadata_OASIS_ID,Metadata_PREFERRED_NAME,Metadata_Compound,Metadata_Treatment,Metadata_reference_index,n_pos_pairs,n_total_pairs,average_precision
BR00147157,U2OS,BRD-U00145635-001-01-9,,,0.015226,15.226,0.12,120,DMSO,,,,BR00147157,I24,9,1940,2141,1940,1940,2141,1940,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00145635-001-01-9,BRD-U00145635-001-01-9_DMSO,-1,23,119,0.18980261773226512
BR00147157,U2OS,BRD-K01826056-003-03-9,6.8547,6854.7,33.333,33333.0,0.12,120,DMSO,205.64,169.07,,BR00147157,J01,9,2375,2637,2375,2375,2637,2375,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1115,,OASIS1115,OASIS1115_DMSO,-1,23,119,0.39543193562409124
BR00147157,U2OS,BRD-U00145681-001-01-9,,,3.7,3700.0,0.12,120,DMSO,,,,BR00147157,J03,9,2101,2341,2101,2101,2341,2101,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00145681-001-01-9,BRD-U00145681-001-01-9_DMSO,-1,23,119,0.49331331457753747
BR00147157,U2OS,BRD-K46018455-001-31-9,0.016544,16.544,0.045725,45.725,0.12,120,DMSO,361.82,361.11,,BR00147157,J04,9,1430,1622,1430,1430,1622,1430,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS305,Bezafibrate,Bezafibrate,Bezafibrate_DMSO,-1,23,119,0.22280160406401106
BR00147157,U2OS,BRD-U00145635-001-01-9,,,11.1,11100.0,0.12,120,DMSO,,,,BR00147157,J05,9,1943,2105,1943,1943,2105,1943,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00145635-001-01-9,BRD-U00145635-001-01-9_DMSO,-1,23,119,0.1855279523195255
BR00147157,U2OS,BRD-K74514084-001-12-9,14.569,14569.0,33.3,33300.0,0.12,120,DMSO,437.52,437.16,,BR00147157,J06,9,1995,2205,1995,1995,2205,1995,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1488,Pazopanib,Pazopanib,Pazopanib_DMSO,-1,23,119,0.6887460404316251
BR00147157,U2OS,BRD-A99888680-001-08-9,0.019482,19.482,0.045679,45.679,0.12,120,DMSO,426.49,426.21,,BR00147157,J07,9,2000,2217,2000,2000,2217,2000,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1369,Paliperidone,Paliperidone,Paliperidone_DMSO,-1,23,119,0.21021796323966963
BR00147157,U2OS,BRD-U00145680-001-01-9,,,11.1,11100.0,0.12,120,DMSO,,,,BR00147157,J08,9,2164,2414,2164,2164,2414,2164,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00145680-001-01-9,BRD-U00145680-001-01-9_DMSO,-1,23,119,0.21117349173028582
BR00147157,U2OS,BRD-K71879491-001-57-9,0.013738,13.738,0.045725,45.725,0.12,120,DMSO,300.44,300.21,,BR00147157,J09,9,2093,2303,2093,2093,2303,2093,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS140,Retinoic acid,Retinoic acid,Retinoic acid_DMSO,-1,23,119,0.4951501290197016
BR00147157,U2OS,BRD-A97104540-004-17-9,0.47441,474.41,1.2346,1234.6,0.12,120,DMSO,384.27,303.15,,BR00147157,J10,9,2103,2319,2103,2103,2319,2103,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1010,Fenoterol,Fenoterol,Fenoterol_DMSO,-1,23,119,0.2510221883518441
BR00147157,U2OS,BRD-K01825098-003-05-9,1.3514,1351.4,3.7037,3703.7,0.12,120,DMSO,364.87,328.18,,BR00147157,J11,9,2232,2465,2232,2232,2465,2232,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS084,,OASIS084,OASIS084_DMSO,-1,23,119,0.16749106454566048
BR00147157,U2OS,BRD-K47557313-001-03-9,0.751,751.0,1.7009,1700.9,0.12,120,DMSO,441.52,441.22,,BR00147157,J12,9,1953,2142,1953,1953,2142,1953,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-K47557313-001-03-9,BRD-K47557313-001-03-9_DMSO,-1,11,107,0.9204545454545454
BR00147157,U2OS,BRD-U00146218-001-01-9,,,100.0,100000.0,0.12,120,DMSO,,,,BR00147157,J13,9,1740,1922,1740,1740,1922,1740,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00146218-001-01-9,BRD-U00146218-001-01-9_DMSO,-1,23,119,0.42742800401142367
BR00147157,U2OS,BRD-U00146220-001-01-9,,,100.0,100000.0,0.12,120,DMSO,,,,BR00147157,J14,9,1165,1268,1165,1165,1268,1165,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00146220-001-01-9,BRD-U00146220-001-01-9_DMSO,-1,23,119,0.8220218280256644
BR00147157,U2OS,BRD-A36471396-001-07-9,3.4573,3457.3,11.1,11100.0,0.12,120,DMSO,311.47,311.22,,BR00147157,J15,9,1850,2037,1850,1850,2037,1850,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1187,Biperiden,Biperiden,Biperiden_DMSO,-1,23,119,0.5824032476387414
BR00147157,U2OS,BRD-K38775274-001-29-9,0.667,667.0,1.6995,1699.5,0.12,120,DMSO,392.46,392.2,,BR00147157,J16,9,2361,2625,2361,2361,2625,2361,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-K38775274-001-29-9,BRD-K38775274-001-29-9_DMSO,-1,11,107,0.7023807732679426
BR00147157,U2OS,BRD-U00145679-001-01-9,,,0.41111,411.11,0.12,120,DMSO,,,,BR00147157,J17,9,1272,1403,1272,1272,1403,1272,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00145679-001-01-9,BRD-U00145679-001-01-9_DMSO,-1,23,119,0.7717459153092993
BR00147157,U2OS,BRD-K73381542-001-27-9,0.022937,22.937,0.13717,137.17,0.12,120,DMSO,167.21,167.09,,BR00147157,J18,9,1967,2192,1967,1967,2192,1967,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1552,Phenylephrine,Phenylephrine,Phenylephrine_DMSO,-1,23,119,0.24297298511041948
BR00147157,U2OS,BRD-K00003619-001-04-9,0.011627,11.627,0.045725,45.725,0.12,120,DMSO,254.28,254.09,,BR00147157,J19,9,2263,2519,2263,2263,2519,2263,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1180,Ketoprofen,Ketoprofen,Ketoprofen_DMSO,-1,23,119,0.22093314961794724
BR00147157,U2OS,BRD-A50157456-065-26-9,54.865,54865.0,100.0,100000.0,0.12,120,DMSO,548.65,225.14,,BR00147157,J20,9,1979,2203,1979,1979,2203,1979,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1283,,OASIS1283,OASIS1283_DMSO,-1,23,119,0.3416069532367033
BR00147157,U2OS,BRD-K93461745-003-28-9,14.066,14066.0,33.333,33333.0,0.12,120,DMSO,421.97,385.25,,BR00147157,J21,9,2158,2378,2158,2158,2378,2158,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS797,,OASIS797,OASIS797_DMSO,-1,23,119,0.5536596901058356
BR00147157,U2OS,BRD-K68867920-051-16-9,88.309,88309.0,100.0,100000.0,0.12,120,DMSO,883.09,383.17,,BR00147157,J23,7,10,10,10,10,10,10,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1553,,OASIS1553,OASIS1553_DMSO,-1,23,119,0.29279205622865123
BR00147157,U2OS,BRD-K00140312-065-01-9,0.15929,159.28,0.41111,411.11,0.12,120,DMSO,387.45,289.17,,BR00147157,J24,9,2127,2374,2127,2127,2374,2127,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS982,,OASIS982,OASIS982_DMSO,-1,23,119,0.25475188306789304
BR00147157,U2OS,BRD-K82795137-001-31-9,0.4727,472.7,1.2346,1234.6,0.12,120,DMSO,382.89,382.14,,BR00147157,K01,9,2340,2601,2340,2340,2601,2340,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS302,Loratadine,Loratadine,Loratadine_DMSO,-1,23,119,0.20686319232292738
BR00147157,U2OS,BRD-K01826519-003-12-9,0.1751,175.1,0.41111,411.11,0.12,120,DMSO,425.91,389.21,,BR00147157,K02,9,2039,2273,2039,2039,2273,2039,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1265,,OASIS1265,OASIS1265_DMSO,-1,23,119,0.22718035446580703
BR00147157,U2OS,BRD-U00146219-001-01-9,,,0.41152,411.52,0.12,120,DMSO,,,,BR00147157,K03,9,2051,2270,2051,2051,2270,2051,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00146219-001-01-9,BRD-U00146219-001-01-9_DMSO,-1,23,119,0.25763136044216844
BR00147157,U2OS,BRD-K21728777-001-03-9,0.856,856.0,1.6998,1699.8,0.12,120,DMSO,503.58,503.15,,BR00147157,K04,9,1242,1398,1242,1242,1398,1242,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-K21728777-001-03-9,BRD-K21728777-001-03-9_DMSO,-1,11,107,1.0
BR00147157,U2OS,BRD-U00146217-001-01-9,,,33.3,33300.0,0.12,120,DMSO,,,,BR00147157,K05,8,26,27,26,26,27,26,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00146217-001-01-9,BRD-U00146217-001-01-9_DMSO,-1,23,119,0.30654323366726227
BR00147157,U2OS,BRD-A06352418-001-30-9,0.19392,193.91,0.41111,411.11,0.12,120,DMSO,471.69,471.31,,BR00147157,K06,9,1919,2122,1919,1919,2122,1919,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS822,Terfenadine,Terfenadine,Terfenadine_DMSO,-1,23,119,0.4592256864522787
BR00147157,U2OS,BRD-K53857191-001-27-9,0.16876,168.76,0.41111,411.11,0.12,120,DMSO,410.49,410.21,,BR00147157,K07,9,1838,2022,1838,1838,2022,1838,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1459,Risperidone,Risperidone,Risperidone_DMSO,-1,23,119,0.21017170248991834
BR00147157,U2OS,BRD-K47278471-003-31-9,0.013343,13.343,0.045725,45.725,0.12,120,DMSO,291.82,255.16,,BR00147157,K08,9,1904,2121,1904,1904,2121,1904,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1006,Diphenhydramine,Diphenhydramine,Diphenhydramine_DMSO,-1,23,119,0.18622499811669888
BR00147157,U2OS,BRD-K81473089-001-30-9,0.24478,244.78,1.2346,1234.6,0.12,120,DMSO,198.27,198.12,,BR00147157,K09,9,2014,2227,2014,2014,2227,2014,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS082,Tacrine,Tacrine,Tacrine_DMSO,-1,23,119,0.339950864084312
BR00147157,U2OS,BRD-K93461745-003-28-9,42.197,42197.0,100.0,100000.0,0.12,120,DMSO,421.97,385.25,,BR00147157,K10,9,1818,1981,1818,1818,1981,1818,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS797,,OASIS797,OASIS797_DMSO,-1,23,119,0.4970120906308001
BR00147157,U2OS,BRD-U00145680-001-01-9,,,0.005075,5.0754,0.12,120,DMSO,,,,BR00147157,K12,9,2028,2236,2028,2028,2236,2028,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00145680-001-01-9,BRD-U00145680-001-01-9_DMSO,-1,23,119,0.18564916106063506
BR00147157,U2OS,BRD-K21728777-001-03-9,0.856,856.0,1.6998,1699.8,0.12,120,DMSO,503.58,503.15,,BR00147157,K13,9,1170,1314,1170,1170,1314,1170,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-K21728777-001-03-9,BRD-K21728777-001-03-9_DMSO,-1,11,107,1.0
BR00147157,U2OS,BRD-U00146221-001-01-9,,,100.0,100000.0,0.12,120,DMSO,,,,BR00147157,K14,9,397,427,397,397,427,397,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00146221-001-01-9,BRD-U00146221-001-01-9_DMSO,-1,23,119,0.4011997323157183
BR00147157,U2OS,BRD-K46018455-001-31-9,1.3401,1340.1,3.7037,3703.7,0.12,120,DMSO,361.82,361.11,,BR00147157,K15,9,1933,2139,1933,1933,2139,1933,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS305,Bezafibrate,Bezafibrate,Bezafibrate_DMSO,-1,23,119,0.21985358993378273
BR00147157,U2OS,BRD-K22031190-001-27-9,0.92667,926.67,3.7037,3703.7,0.12,120,DMSO,250.2,250.04,,BR00147157,K16,9,1985,2204,1985,1985,2204,1985,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1097,Diflunisal,Diflunisal,Diflunisal_DMSO,-1,23,119,0.2344721243100645
BR00147157,U2OS,BRD-A97104540-004-17-9,0.052712,52.712,0.13717,137.17,0.12,120,DMSO,384.27,303.15,,BR00147157,K17,9,2020,2234,2020,2020,2234,2020,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1010,Fenoterol,Fenoterol,Fenoterol_DMSO,-1,23,119,0.22111965384921534
BR00147157,U2OS,BRD-U00146220-001-01-9,,,0.41152,411.52,0.12,120,DMSO,,,,BR00147157,K18,9,1634,1816,1634,1634,1816,1634,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00146220-001-01-9,BRD-U00146220-001-01-9_DMSO,-1,23,119,0.6670820478529345
BR00147157,U2OS,BRD-U00146216-001-01-9,,,0.045725,45.725,0.12,120,DMSO,,,,BR00147157,K19,9,1922,2137,1922,1922,2137,1922,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00146216-001-01-9,BRD-U00146216-001-01-9_DMSO,-1,23,119,0.2144303574001946
BR00147157,U2OS,BRD-U00145635-001-01-9,,,1.2333,1233.3,0.12,120,DMSO,,,,BR00147157,K21,9,2093,2296,2093,2093,2296,2093,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00145635-001-01-9,BRD-U00145635-001-01-9_DMSO,-1,23,119,0.18093711459992526
BR00147157,U2OS,BRD-K00140312-065-01-9,0.053095,53.095,0.13704,137.04,0.12,120,DMSO,387.45,289.17,,BR00147157,K22,9,1871,2095,1871,1871,2095,1871,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS982,,OASIS982,OASIS982_DMSO,-1,23,119,0.1810368773335689
BR00147157,U2OS,BRD-K00003619-001-04-9,8.4762,8476.2,33.333,33333.0,0.12,120,DMSO,254.28,254.09,,BR00147157,K23,9,2033,2235,2033,2033,2235,2033,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1180,Ketoprofen,Ketoprofen,Ketoprofen_DMSO,-1,23,119,0.1965810083336136
BR00147157,U2OS,BRD-A97701745-001-20-9,0.30657,306.58,1.2346,1234.6,0.12,120,DMSO,248.33,248.15,,BR00147157,K24,9,2132,2370,2132,2132,2370,2132,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1433,Pindolol,Pindolol,Pindolol_DMSO,-1,23,119,0.20262133106919558
BR00147157,U2OS,BRD-K93461745-003-28-9,0.52095,520.95,1.2346,1234.6,0.12,120,DMSO,421.97,385.25,,BR00147157,L01,9,2251,2483,2251,2251,2483,2251,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS797,,OASIS797,OASIS797_DMSO,-1,23,119,0.18575365192735985
BR00147157,U2OS,BRD-U00145675-001-01-9,,,0.015226,15.226,0.12,120,DMSO,,,,BR00147157,L02,9,2085,2311,2085,2085,2311,2085,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00145675-001-01-9,BRD-U00145675-001-01-9_DMSO,-1,23,119,0.20657616551943925
BR00147157,U2OS,BRD-A97104540-004-17-9,4.2697,4269.7,11.111,11111.0,0.12,120,DMSO,384.27,303.15,,BR00147157,L03,9,2167,2405,2167,2167,2405,2167,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1010,Fenoterol,Fenoterol,Fenoterol_DMSO,-1,23,119,0.31670299819746806
BR00147157,U2OS,BRD-K28307902-001-28-9,27.622,27622.0,100.0,100000.0,0.12,120,DMSO,276.21,276.07,,BR00147157,L04,9,1651,1794,1651,1651,1794,1651,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS014,Flutamide,Flutamide,Flutamide_DMSO,-1,23,119,0.39923854118068514
BR00147157,U2OS,BRD-A50157456-065-26-9,18.288,18288.0,33.333,33333.0,0.12,120,DMSO,548.65,225.14,,BR00147157,L05,9,2066,2298,2066,2066,2298,2066,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1283,,OASIS1283,OASIS1283_DMSO,-1,23,119,0.3111026840014312
BR00147157,U2OS,BRD-U00146216-001-01-9,,,100.0,100000.0,0.12,120,DMSO,,,,BR00147157,L06,9,844,948,844,844,948,844,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00146216-001-01-9,BRD-U00146216-001-01-9_DMSO,-1,23,119,0.47320176965628963
BR00147157,U2OS,BRD-U00146219-001-01-9,,,33.333,33333.0,0.12,120,DMSO,,,,BR00147157,L08,9,2003,2222,2003,2003,2222,2003,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00146219-001-01-9,BRD-U00146219-001-01-9_DMSO,-1,23,119,0.6163430309462727
BR00147157,U2OS,BRD-U00145679-001-01-9,,,0.045679,45.679,0.12,120,DMSO,,,,BR00147157,L10,9,2111,2308,2111,2111,2308,2111,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00145679-001-01-9,BRD-U00145679-001-01-9_DMSO,-1,23,119,0.6161309382711679
BR00147157,U2OS,BRD-K01826056-003-03-9,0.25388,253.88,1.2346,1234.6,0.12,120,DMSO,205.64,169.07,,BR00147157,L11,9,2123,2356,2123,2123,2356,2123,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1115,,OASIS1115,OASIS1115_DMSO,-1,23,119,0.36454155664751864
BR00147157,U2OS,BRD-K92441787-001-10-9,0.015934,15.934,0.045725,45.725,0.12,120,DMSO,348.49,348.21,,BR00147157,L12,9,1964,2180,1964,1964,2180,1964,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS742,Bexarotene,Bexarotene,Bexarotene_DMSO,-1,23,119,0.13444607991560512
BR00147157,U2OS,BRD-K68867920-051-16-9,0.040379,40.379,0.045725,45.725,0.12,120,DMSO,883.09,383.17,,BR00147157,L13,9,1421,1616,1421,1421,1616,1421,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1553,,OASIS1553,OASIS1553_DMSO,-1,23,119,0.13721538696445837
BR00147157,U2OS,BRD-U00146218-001-01-9,,,0.045725,45.725,0.12,120,DMSO,,,,BR00147157,L14,9,1775,1963,1775,1775,1963,1775,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00146218-001-01-9,BRD-U00146218-001-01-9_DMSO,-1,23,119,0.1976682945194451
BR00147157,U2OS,BRD-K53857191-001-27-9,0.018751,18.751,0.045679,45.679,0.12,120,DMSO,410.49,410.21,,BR00147157,L15,9,1976,2182,1976,1976,2182,1976,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1459,Risperidone,Risperidone,Risperidone_DMSO,-1,23,119,0.17537006553112328
BR00147157,U2OS,BRD-K51544265-001-13-9,0.20638,206.38,0.41152,411.52,0.12,120,DMSO,501.51,501.17,,BR00147157,L16,9,1906,2119,1906,1906,2119,1906,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1739,Cabozantinib,Cabozantinib,Cabozantinib_DMSO,-1,23,119,0.3047534124121631
BR00147157,U2OS,BRD-A97701745-001-20-9,0.011355,11.355,0.045725,45.725,0.12,120,DMSO,248.33,248.15,,BR00147157,L17,9,1906,2115,1906,1906,2115,1906,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1433,Pindolol,Pindolol,Pindolol_DMSO,-1,23,119,0.14805869289651105
BR00147157,U2OS,BRD-K82795137-001-31-9,12.763,12763.0,33.333,33333.0,0.12,120,DMSO,382.89,382.14,,BR00147157,L18,9,1300,1427,1300,1300,1427,1300,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS302,Loratadine,Loratadine,Loratadine_DMSO,-1,23,119,0.5699761495507509
BR00147157,U2OS,BRD-K38775274-001-29-9,0.667,667.0,1.6995,1699.5,0.12,120,DMSO,392.46,392.2,,BR00147157,L19,9,2036,2262,2036,2036,2262,2036,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-K38775274-001-29-9,BRD-K38775274-001-29-9_DMSO,-1,11,107,0.7130526039616949
BR00147157,U2OS,BRD-K81473089-001-30-9,0.081592,81.592,0.41152,411.52,0.12,120,DMSO,198.27,198.12,,BR00147157,L20,9,1906,2115,1906,1906,2115,1906,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS082,Tacrine,Tacrine,Tacrine_DMSO,-1,23,119,0.1779342333371256
BR00147157,U2OS,BRD-K01825098-003-05-9,4.0541,4054.1,11.111,11111.0,0.12,120,DMSO,364.87,328.18,,BR00147157,L21,9,1951,2178,1951,1951,2178,1951,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS084,,OASIS084,OASIS084_DMSO,-1,23,119,0.25914967137452416
BR00147157,U2OS,BRD-K71879491-001-57-9,10.015,10015.0,33.333,33333.0,0.12,120,DMSO,300.44,300.21,,BR00147157,L22,9,1455,1612,1455,1455,1612,1455,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS140,Retinoic acid,Retinoic acid,Retinoic acid_DMSO,-1,23,119,0.5158997670970894
BR00147157,U2OS,BRD-K28132190-001-02-0,0.816,816.0,1.7003,1700.3,0.12,120,DMSO,479.93,479.17,,BR00147157,L23,9,1933,2106,1933,1933,2106,1933,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-K28132190-001-02-0,BRD-K28132190-001-02-0_DMSO,-1,11,107,1.0
BR00147157,U2OS,BRD-K46018455-001-31-9,0.44669,446.69,1.2346,1234.6,0.12,120,DMSO,361.82,361.11,,BR00147157,L24,9,1916,2095,1916,1916,2095,1916,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS305,Bezafibrate,Bezafibrate,Bezafibrate_DMSO,-1,23,119,0.26853681364058174
BR00147157,U2OS,BRD-U00145680-001-01-9,,,0.13704,137.04,0.12,120,DMSO,,,,BR00147157,M02,9,2053,2272,2053,2053,2272,2053,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00145680-001-01-9,BRD-U00145680-001-01-9_DMSO,-1,23,119,0.2087584052901619
BR00147157,U2OS,BRD-K71879491-001-57-9,30.044,30044.0,100.0,100000.0,0.12,120,DMSO,300.44,300.21,,BR00147157,M03,9,60,63,60,60,63,60,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS140,Retinoic acid,Retinoic acid,Retinoic acid_DMSO,-1,23,119,0.4128735695377877
BR00147157,U2OS,BRD-A29485665-001-18-9,43.037,43037.0,100.0,100000.0,0.12,120,DMSO,430.37,430.06,,BR00147157,M04,9,870,940,870,870,940,870,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS794,Bicalutamide,Bicalutamide,Bicalutamide_DMSO,-1,23,119,0.2396031244321044
BR00147157,U2OS,BRD-U00146218-001-01-9,,,0.41152,411.52,0.12,120,DMSO,,,,BR00147157,M05,9,2090,2314,2090,2090,2314,2090,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00146218-001-01-9,BRD-U00146218-001-01-9_DMSO,-1,23,119,0.4013374758413626
BR00147157,U2OS,BRD-A36471396-001-07-9,0.042683,42.683,0.13704,137.04,0.12,120,DMSO,311.47,311.22,,BR00147157,M06,9,1899,2102,1899,1899,2102,1899,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1187,Biperiden,Biperiden,Biperiden_DMSO,-1,23,119,0.2379698639367245
BR00147157,U2OS,BRD-K01826519-003-12-9,0.058365,58.365,0.13704,137.04,0.12,120,DMSO,425.91,389.21,,BR00147157,M07,9,1780,1964,1780,1780,1964,1780,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1265,,OASIS1265,OASIS1265_DMSO,-1,23,119,0.17999095216924973
BR00147157,U2OS,BRD-K89517477-001-03-9,0.847,847.0,1.6997,1699.7,0.12,120,DMSO,498.32,497.07,,BR00147157,M08,9,1857,2054,1857,1857,2054,1857,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-K89517477-001-03-9,BRD-K89517477-001-03-9_DMSO,-1,11,107,0.7305292746469216
BR00147157,U2OS,BRD-K82795137-001-31-9,0.15757,157.57,0.41152,411.52,0.12,120,DMSO,382.89,382.14,,BR00147157,M09,9,2097,2317,2097,2097,2317,2097,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS302,Loratadine,Loratadine,Loratadine_DMSO,-1,23,119,0.2368428203041485
BR00147157,U2OS,BRD-K92441787-001-10-9,0.43023,430.23,1.2346,1234.6,0.12,120,DMSO,348.49,348.21,,BR00147157,M10,9,2074,2308,2074,2074,2308,2074,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS742,Bexarotene,Bexarotene,Bexarotene_DMSO,-1,23,119,0.4979069005628545
BR00147157,U2OS,BRD-K73381542-001-27-9,1.8579,1857.9,11.111,11111.0,0.12,120,DMSO,167.21,167.09,,BR00147157,M11,9,1864,2045,1864,1864,2045,1864,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1552,Phenylephrine,Phenylephrine,Phenylephrine_DMSO,-1,23,119,0.2379487818668196
BR00147157,U2OS,BRD-K01825098-003-05-9,0.050051,50.051,0.13717,137.17,0.12,120,DMSO,364.87,328.18,,BR00147157,M12,9,1992,2215,1992,1992,2215,1992,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS084,,OASIS084,OASIS084_DMSO,-1,23,119,0.19888472657010275
BR00147157,U2OS,BRD-U00146215-001-01-9,,,0.045725,45.725,0.12,120,DMSO,,,,BR00147157,M13,9,1927,2121,1927,1927,2121,1927,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,,,BRD-U00146215-001-01-9,BRD-U00146215-001-01-9_DMSO,-1,22,118,0.26922571157350556
BR00147157,U2OS,BRD-A97104540-004-17-9,0.017571,17.571,0.045725,45.725,0.12,120,DMSO,384.27,303.15,,BR00147157,M14,9,1892,2105,1892,1892,2105,1892,2025_04_14_OASIS_U2OS_Industry_Batch4,DMSO,OASIS1010,Fenoterol,Fenoterol,Fenoterol_DMSO,-1,23,119,0.2306826534873628
